timestamp_ns,op,order,addr,free0,free1,free2,free3,free4,free5,free6,free7,free8,free9,free10,frag_score_pct
3594686393,buddy_alloc,1,0x42ed000,0,1,1,1,1,0,1,0,0,0,0,40
3595892468,buddy_free,5,0x38dd000,0,1,1,1,0,1,1,0,0,0,0,40
3596615322,buddy_free,4,0x3e0e000,0,1,0,0,1,1,1,0,0,0,0,40
3598571181,buddy_alloc,1,0x42ef000,0,0,0,0,1,1,1,0,0,0,0,40
3600117055,buddy_alloc,6,0x42f1000,0,0,0,0,1,1,0,0,0,0,0,50
3601078336,buddy_alloc,5,0x4331000,0,0,0,0,1,0,0,0,0,0,0,60
3601622632,buddy_free,1,0x3ccd000,0,1,0,0,1,0,0,0,0,0,0,60
3602510410,buddy_alloc,0,0x4351000,1,0,0,0,1,0,0,0,0,0,0,60
3604891521,buddy_alloc,4,0x4352000,1,0,0,0,0,0,0,0,0,0,0,100
3605367474,buddy_free,4,0x40e4000,1,0,0,0,1,0,0,0,0,0,0,60
3607230941,buddy_free,1,0x4271000,0,1,0,0,1,0,0,0,0,0,0,60
3608554907,buddy_free,3,0x4189000,0,1,0,1,1,0,0,0,0,0,0,60
3609297587,buddy_free,5,0x3ef7000,0,1,0,0,0,1,0,0,0,0,0,50
3610570478,buddy_alloc,1,0x4362000,0,0,0,0,0,1,0,0,0,0,0,50
3612457928,buddy_alloc,0,0x4364000,1,1,1,1,1,0,0,0,0,0,0,60
3614117550,buddy_alloc,1,0x4365000,1,0,1,1,1,0,0,0,0,0,0,60
3614993153,buddy_free,1,0x41c1000,0,1,1,1,1,0,0,0,0,0,0,60
3617453243,buddy_alloc,1,0x4367000,0,0,1,1,1,0,0,0,0,0,0,60
3618918178,buddy_alloc,4,0x4369000,0,0,1,1,0,0,0,0,0,0,0,70
3619235086,buddy_free,4,0x3f4d000,0,0,1,0,1,0,0,0,0,0,0,60
3619452224,buddy_free,1,0x3dee000,0,1,1,0,1,0,0,0,0,0,0,60
3620493988,buddy_alloc,2,0x4379000,0,1,0,0,1,0,0,0,0,0,0,60
3621169203,buddy_free,2,0x39f1000,0,1,1,0,1,0,0,0,0,0,0,60
3622142654,buddy_alloc,3,0x437d000,0,1,1,1,0,0,0,0,0,0,0,70
3622434789,buddy_free,6,0x413d000,0,1,1,1,0,0,1,0,0,0,0,40
3623004116,buddy_alloc,1,0x4385000,0,0,1,1,0,0,1,0,0,0,0,40
3623996052,buddy_free,4,0x40b3000,0,0,0,0,1,0,1,0,0,0,0,40
3624770118,buddy_free,1,0x42ed000,0,1,0,0,1,0,1,0,0,0,0,40
3625512207,buddy_alloc,1,0x4387000,0,0,0,0,1,0,1,0,0,0,0,40
3627286972,buddy_alloc,1,0x4389000,0,1,1,1,0,0,1,0,0,0,0,40
3628974655,buddy_free,4,0x4379000,0,1,0,0,1,0,1,0,0,0,0,40
3629172766,buddy_free,5,0x4191000,0,1,0,0,1,1,1,0,0,0,0,40
3629539002,buddy_free,2,0x3b65000,0,0,1,0,1,1,1,0,0,0,0,40
3629946617,buddy_alloc,4,0x438b000,0,0,1,0,0,1,1,0,0,0,0,40
3630272106,buddy_free,0,0x4134000,1,0,1,0,0,1,1,0,0,0,0,40
3632160362,buddy_free,3,0x3f00000,1,0,0,1,0,1,1,0,0,0,0,40
3632594124,buddy_alloc,5,0x439b000,1,0,0,1,0,0,1,0,0,0,0,40
3634047179,buddy_alloc,1,0x43bb000,1,1,1,0,0,0,1,0,0,0,0,40
3635174254,buddy_free,3,0x3f9e000,0,0,0,1,0,0,1,0,0,0,0,40
3636107085,buddy_alloc,0,0x43bd000,1,1,1,0,0,0,1,0,0,0,0,40
3636831835,buddy_free,3,0x429d000,1,0,0,1,0,0,1,0,0,0,0,40
3637439324,buddy_free,2,0x3eba000,1,0,1,1,0,0,1,0,0,0,0,40
3638864860,buddy_alloc,3,0x43be000,1,0,1,0,0,0,1,0,0,0,0,40
3639811019,buddy_free,3,0x437d000,1,0,1,1,0,0,1,0,0,0,0,40
3641473015,buddy_alloc,5,0x43c6000,1,0,1,1,0,1,0,0,0,0,0,50
3642353739,buddy_free,6,0x3dc7000,1,0,1,1,0,0,1,0,0,0,0,40
3642998107,buddy_free,1,0x41c2000,1,1,1,1,0,0,1,0,0,0,0,40
3643142314,buddy_alloc,4,0x43e6000,1,1,1,1,1,1,0,0,0,0,0,50
3645250752,buddy_alloc,0,0x43f6000,0,1,1,1,1,1,0,0,0,0,0,50
3646582919,buddy_alloc,2,0x43f7000,0,1,0,1,1,1,0,0,0,0,0,50
3647383876,buddy_free,2,0x40e0000,0,0,1,1,1,1,0,0,0,0,0,50
3647991760,buddy_free,6,0x4015000,0,0,1,1,1,1,1,0,0,0,0,40
3648692528,buddy_free,7,0x424a000,0,0,0,0,0,0,0,1,0,0,0,30
3649256709,buddy_alloc,6,0x43fb000,0,0,0,0,0,0,1,0,0,0,0,40
3650223810,buddy_alloc,5,0x443b000,0,0,0,0,0,1,0,0,0,0,0,50
3651829309,buddy_free,0,0x3f9d000,1,0,0,0,0,1,0,0,0,0,0,50
3652315809,buddy_alloc,4,0x445b000,1,0,0,0,1,0,0,0,0,0,0,60
3653275057,buddy_free,1,0x43bd000,0,1,0,0,1,0,0,0,0,0,0,60
3653728587,buddy_alloc,4,0x446b000,0,1,0,0,0,0,0,0,0,0,0,90
3656542892,buddy_alloc,1,0x447b000,0,0,0,0,0,0,0,0,0,0,0,100
3657926813,buddy_free,2,0x42e9000,0,0,1,0,0,0,0,0,0,0,0,80
3658384322,buddy_alloc,0,0x447d000,1,1,0,0,0,0,0,0,0,0,0,90
3658641509,buddy_free,4,0x4352000,1,1,0,0,1,0,0,0,0,0,0,60
3660375884,buddy_alloc,3,0x447e000,1,1,0,1,0,0,0,0,0,0,0,70
3662034175,buddy_free,2,0x3c9a000,0,0,1,1,0,0,0,0,0,0,0,70
3663962365,buddy_free,4,0x41b1000,0,0,1,1,1,0,0,0,0,0,0,60
3664294218,buddy_free,5,0x446b000,0,0,1,1,0,1,0,0,0,0,0,50
3664431292,buddy_free,1,0x447b000,0,1,1,1,0,1,0,0,0,0,0,50
3665320652,buddy_free,4,0x4387000,0,0,0,0,1,1,0,0,0,0,0,50
3666343667,buddy_free,1,0x3d69000,0,1,0,0,1,1,0,0,0,0,0,50
3667806226,buddy_alloc,3,0x4486000,0,1,0,1,0,1,0,0,0,0,0,50
3671461679,buddy_alloc,3,0x448e000,0,1,0,0,0,1,0,0,0,0,0,50
3672608423,buddy_free,6,0x41e6000,0,1,0,0,0,1,1,0,0,0,0,40
3673709262,buddy_alloc,3,0x4496000,0,1,0,1,1,0,1,0,0,0,0,40
3675317084,buddy_free,5,0x3e73000,0,1,0,1,0,1,1,0,0,0,0,40
3677041492,buddy_free,2,0x43bb000,0,0,1,1,0,1,1,0,0,0,0,40
3678320596,buddy_free,4,0x3480000,0,0,1,1,1,1,1,0,0,0,0,40
3679917814,buddy_alloc,1,0x449e000,0,1,0,1,1,1,1,0,0,0,0,40
3680659572,buddy_alloc,3,0x44a0000,0,1,0,0,1,1,1,0,0,0,0,40
3681060524,buddy_alloc,6,0x44a8000,0,1,0,0,1,1,0,0,0,0,0,50
3682525478,buddy_free,6,0x4251000,0,1,0,0,1,0,1,0,0,0,0,40
3684455784,buddy_alloc,4,0x44e8000,0,1,0,0,0,0,1,0,0,0,0,40
3685492497,buddy_alloc,4,0x44f8000,0,1,0,0,1,1,0,0,0,0,0,50
3687401541,buddy_free,3,0x40b7000,0,1,0,1,1,1,0,0,0,0,0,50
3690083432,buddy_free,2,0x3f45000,0,1,1,1,1,1,0,0,0,0,0,50
3691608822,buddy_free,6,0x4128000,0,1,0,0,0,0,1,0,0,0,0,40
3692315590,buddy_free,7,0x43fb000,0,1,0,0,0,0,0,1,0,0,0,30
3692590009,buddy_free,0,0x43f6000,1,1,0,0,0,0,0,1,0,0,0,30
3694487669,buddy_free,3,0x4496000,1,1,0,1,0,0,0,1,0,0,0,30
3696375489,buddy_free,5,0x443b000,1,1,0,1,0,1,0,1,0,0,0,30
3696566868,buddy_alloc,2,0x4508000,1,1,1,0,0,1,0,1,0,0,0,30
3697901829,buddy_free,4,0x3f83000,1,1,1,0,1,1,0,1,0,0,0,30
3698179236,buddy_free,6,0x42f1000,1,1,1,0,1,1,1,1,0,0,0,30
3700000513,buddy_alloc,3,0x450c000,1,1,1,1,0,1,1,1,0,0,0,30
3701979648,buddy_free,8,0x43c6000,1,1,1,1,0,0,0,0,1,0,0,20
3703862136,buddy_free,4,0x42ef000,1,0,0,0,1,0,0,0,1,0,0,20
3704141079,buddy_alloc,6,0x4514000,1,0,0,0,1,0,1,1,0,0,0,30
3705688789,buddy_free,5,0x3eaa000,1,0,0,0,0,1,1,1,0,0,0,30
3707092781,buddy_alloc,3,0x4554000,1,0,0,1,1,0,1,1,0,0,0,30
3708558775,buddy_alloc,5,0x455c000,1,0,0,1,1,1,0,1,0,0,0,30
3709743488,buddy_free,6,0x3cd5000,1,0,0,1,1,1,1,1,0,0,0,30
3710201270,buddy_alloc,5,0x457c000,1,0,0,1,1,0,1,1,0,0,0,30
3710954900,buddy_alloc,3,0x459c000,1,0,0,0,1,0,1,1,0,0,0,30
3711572104,buddy_alloc,4,0x45a4000,1,0,0,0,0,0,1,1,0,0,0,30
3712667438,buddy_free,1,0x4135000,1,1,0,0,0,0,1,1,0,0,0,30
3713496702,buddy_alloc,1,0x45b4000,1,0,0,0,0,0,1,1,0,0,0,30
3714053114,buddy_free,4,0x438b000,1,0,0,0,1,0,1,1,0,0,0,30
3714606596,buddy_free,2,0x4185000,1,0,1,0,1,0,1,1,0,0,0,30
3716568320,buddy_free,5,0x396e000,1,0,1,0,1,1,1,1,0,0,0,30
3717037789,buddy_free,8,0x44a8000,1,0,1,0,1,1,0,0,1,0,0,20
3717586551,buddy_alloc,1,0x45b6000,1,1,0,0,1,1,0,0,1,0,0,20
3719136226,buddy_alloc,5,0x45b8000,1,1,0,0,1,0,0,0,1,0,0,20
3719757088,buddy_free,5,0x4092000,1,1,0,0,1,1,0,0,1,0,0,20
3721197641,buddy_free,6,0x439b000,1,1,0,0,1,0,1,0,1,0,0,20
3721962636,buddy_alloc,4,0x45d8000,1,1,0,0,0,0,1,0,1,0,0,20
3722875542,buddy_alloc,0,0x45e8000,0,1,0,0,0,0,1,0,1,0,0,20
3724643196,buddy_free,2,0x45b6000,0,0,1,0,0,0,1,0,1,0,0,20
3726361895,buddy_alloc,5,0x45e9000,0,0,1,0,0,1,0,0,1,0,0,20
3728116724,buddy_free,3,0x42cd000,0,0,1,1,0,1,0,0,1,0,0,20
3729055748,buddy_alloc,2,0x4609000,0,0,0,1,0,1,0,0,1,0,0,20
3730559082,buddy_alloc,3,0x460d000,0,0,0,0,0,1,0,0,1,0,0,20
3732037754,buddy_free,0,0x447d000,1,0,0,0,0,1,0,0,1,0,0,20
3733143792,buddy_alloc,1,0x4615000,1,1,1,1,1,0,0,0,1,0,0,20
3733509831,buddy_alloc,4,0x4617000,1,1,1,1,0,0,0,0,1,0,0,20
3735061055,buddy_free,4,0x45e8000,0,0,0,0,1,0,0,0,1,0,0,20
3736478500,buddy_alloc,6,0x4627000,0,0,0,0,1,0,1,1,0,0,0,30
3737158760,buddy_alloc,4,0x4667000,0,0,0,0,0,0,1,1,0,0,0,30
3738292187,buddy_alloc,4,0x4677000,0,0,0,0,1,1,0,1,0,0,0,30
3740260516,buddy_free,6,0x4677000,0,0,0,0,0,0,1,1,0,0,0,30
3740761330,buddy_free,0,0x4351000,1,0,0,0,0,0,1,1,0,0,0,30
3742707996,buddy_free,4,0x43e6000,1,0,0,0,1,0,1,1,0,0,0,30
3743620130,buddy_free,1,0x3ef3000,1,1,0,0,1,0,1,1,0,0,0,30
3745285621,buddy_free,5,0x3797000,1,1,0,0,1,1,1,1,0,0,0,30
3745758947,buddy_free,8,0x3ece000,1,1,0,0,1,0,0,0,1,0,0,20
3747600404,buddy_free,3,0x4486000,1,1,0,1,1,0,0,0,1,0,0,20
3748867228,buddy_free,5,0x4554000,1,1,0,0,0,1,0,0,1,0,0,20
3749530986,buddy_alloc,4,0x4687000,1,1,0,0,1,0,0,0,1,0,0,20
3751201587,buddy_alloc,0,0x4697000,0,1,0,0,1,0,0,0,1,0,0,20
3753186137,buddy_free,2,0x45b4000,0,0,1,0,1,0,0,0,1,0,0,20
3753458586,buddy_free,1,0x42b3000,0,1,1,0,1,0,0,0,1,0,0,20
3754056605,buddy_free,5,0x45b8000,0,1,1,0,1,1,0,0,1,0,0,20
3755058618,buddy_alloc,3,0x4698000,0,1,1,1,0,1,0,0,1,0,0,20
3756915625,buddy_alloc,5,0x46a0000,0,1,1,1,0,0,0,0,1,0,0,20
3757150018,buddy_free,4,0x4122000,0,0,0,0,1,0,0,0,1,0,0,20
3758962117,buddy_free,1,0x4385000,0,1,0,0,1,0,0,0,1,0,0,20
3760349806,buddy_alloc,0,0x46c0000,1,0,0,0,1,0,0,0,1,0,0,20
3760872215,buddy_alloc,5,0x46c1000,1,0,0,0,1,1,1,1,0,0,0,30
3762455939,buddy_alloc,4,0x46e1000,1,0,0,0,0,1,1,1,0,0,0,30
3763441149,buddy_alloc,2,0x46f1000,1,0,1,1,1,0,1,1,0,0,0,30
3765277879,buddy_free,5,0x46f1000,1,0,0,0,0,1,1,1,0,0,0,30
3766164338,buddy_alloc,0,0x46f5000,0,0,0,0,0,1,1,1,0,0,0,30
3766563284,buddy_free,2,0x4609000,0,0,1,0,0,1,1,1,0,0,0,30
3767772414,buddy_alloc,3,0x46f6000,0,0,1,1,1,0,1,1,0,0,0,30
3769572895,buddy_alloc,4,0x46fe000,0,0,1,1,0,0,1,1,0,0,0,30
3770633605,buddy_alloc,5,0x470e000,0,0,1,1,0,1,0,1,0,0,0,30
3772051656,buddy_free,6,0x4331000,0,0,1,1,0,0,1,1,0,0,0,30
3773860923,buddy_free,5,0x45e9000,0,0,1,1,0,1,1,1,0,0,0,30
3774100838,buddy_alloc,1,0x472e000,0,1,0,1,0,1,1,1,0,0,0,30
3775319091,buddy_free,2,0x3782000,0,0,1,1,0,1,1,1,0,0,0,30
3777038822,buddy_free,1,0x4367000,0,1,1,1,0,1,1,1,0,0,0,30
3778804591,buddy_alloc,2,0x4730000,0,1,0,1,0,1,1,1,0,0,0,30
3779558797,buddy_free,4,0x4698000,0,1,0,0,1,1,1,1,0,0,0,30
3780779140,buddy_free,2,0x424f000,0,0,1,0,1,1,1,1,0,0,0,30
3781709815,buddy_alloc,0,0x4734000,1,1,0,0,1,1,1,1,0,0,0,30
3782170372,buddy_free,3,0x42b5000,1,1,0,1,1,1,1,1,0,0,0,30
3783206406,buddy_free,2,0x3d25000,0,0,1,1,1,1,1,1,0,0,0,30
3784226914,buddy_free,8,0x46fe000,0,0,1,1,0,0,0,0,1,0,0,20
3785376628,buddy_alloc,4,0x4735000,0,0,1,1,1,1,1,1,0,0,0,30
3786813399,buddy_free,8,0x4735000,0,0,1,1,0,0,0,0,1,0,0,20
3788745999,buddy_free,5,0x41c4000,0,0,1,1,0,1,0,0,1,0,0,20
3790136677,buddy_alloc,5,0x4745000,0,0,1,1,0,0,0,0,1,0,0,20
3791262353,buddy_free,4,0x45d8000,0,0,1,1,1,0,0,0,1,0,0,20
3792191955,buddy_free,1,0x3fef000,0,1,1,1,1,0,0,0,1,0,0,20
3793394502,buddy_free,5,0x4089000,0,1,1,0,0,1,0,0,1,0,0,20
3793613473,buddy_alloc,3,0x4765000,0,1,1,1,1,0,0,0,1,0,0,20
3794066962,buddy_alloc,2,0x476d000,0,1,0,1,1,0,0,0,1,0,0,20
3794461110,buddy_alloc,0,0x4771000,1,0,0,1,1,0,0,0,1,0,0,20
3795849501,buddy_alloc,2,0x4772000,1,0,1,0,1,0,0,0,1,0,0,20
3797442825,buddy_alloc,1,0x4776000,1,1,0,0,1,0,0,0,1,0,0,20
3797822612,buddy_free,5,0x4687000,1,1,0,0,0,1,0,0,1,0,0,20
3799148185,buddy_alloc,4,0x4778000,1,1,0,0,1,0,0,0,1,0,0,20
3800177112,buddy_free,3,0x4294000,1,1,0,1,1,0,0,0,1,0,0,20
3800794112,buddy_free,2,0x4615000,1,0,1,1,1,0,0,0,1,0,0,20
3802111997,buddy_free,5,0x476d000,1,0,0,0,0,1,0,0,1,0,0,20
3804007659,buddy_alloc,3,0x4788000,1,0,0,1,1,0,0,0,1,0,0,20
3805639843,buddy_free,5,0x4765000,1,0,0,0,0,1,0,0,1,0,0,20
3805960667,buddy_free,4,0x42d5000,1,0,0,0,1,1,0,0,1,0,0,20
3807620762,buddy_alloc,4,0x4790000,1,0,0,0,0,1,0,0,1,0,0,20
3808007315,buddy_alloc,0,0x47a0000,0,0,0,0,0,1,0,0,1,0,0,20
3808348617,buddy_alloc,3,0x47a1000,0,0,0,1,1,0,0,0,1,0,0,20
3809923431,buddy_free,5,0x42bd000,0,0,0,1,0,1,0,0,1,0,0,20
3810984387,buddy_free,2,0x4246000,0,0,1,1,0,1,0,0,1,0,0,20
3812740346,buddy_free,4,0x316c000,0,0,1,1,1,1,0,0,1,0,0,20
3814607311,buddy_free,0,0x4734000,1,0,1,1,1,1,0,0,1,0,0,20
3816486581,buddy_free,1,0x4272000,1,1,1,1,1,1,0,0,1,0,0,20
3817526172,buddy_free,6,0x4667000,1,1,1,1,0,0,1,0,1,0,0,20
3819107534,buddy_free,4,0x4790000,1,1,1,1,1,0,1,0,1,0,0,20
3820471593,buddy_alloc,4,0x47a9000,1,1,1,1,0,0,1,0,1,0,0,20
3821283408,buddy_alloc,1,0x47b9000,1,0,1,1,0,0,1,0,1,0,0,20
3821584857,buddy_alloc,4,0x47bb000,1,0,1,1,1,1,0,0,1,0,0,20
3822893811,buddy_alloc,0,0x47cb000,0,0,1,1,1,1,0,0,1,0,0,20
3824454236,buddy_free,0,0x3a9c000,1,0,1,1,1,1,0,0,1,0,0,20
3825077133,buddy_alloc,5,0x47cc000,1,0,1,1,1,0,0,0,1,0,0,20
3825222320,buddy_free,5,0x4369000,1,0,1,1,0,1,0,0,1,0,0,20
3826239601,buddy_free,1,0x4771000,0,1,1,1,0,1,0,0,1,0,0,20
3827460661,buddy_alloc,3,0x47ec000,0,1,1,0,0,1,0,0,1,0,0,20
3827775095,buddy_alloc,0,0x47f4000,1,0,1,0,0,1,0,0,1,0,0,20
3827953369,buddy_free,6,0x4627000,1,0,1,0,0,1,1,0,1,0,0,20
3828085836,buddy_alloc,3,0x47f5000,1,0,1,1,1,0,1,0,1,0,0,20
3830037338,buddy_free,5,0x470e000,1,0,1,1,1,1,1,0,1,0,0,20
3830527809,buddy_free,1,0x46c0000,0,1,1,1,1,1,1,0,1,0,0,20
3831653411,buddy_free,7,0x460d000,0,1,1,0,0,0,0,1,1,0,0,20
3833344619,buddy_alloc,3,0x47fd000,0,1,1,1,1,1,1,0,1,0,0,20
3834424654,buddy_alloc,0,0x4805000,1,0,1,1,1,1,1,0,1,0,0,20
3834558707,buddy_free,1,0x4364000,0,1,1,1,1,1,1,0,1,0,0,20
3836367834,buddy_free,7,0x44e8000,0,1,1,1,0,0,0,1,1,0,0,20
3837132437,buddy_alloc,0,0x4806000,1,0,1,1,0,0,0,1,1,0,0,20
3837738367,buddy_free,1,0x47f4000,0,1,1,1,0,0,0,1,1,0,0,20
3838683223,buddy_free,0,0x4697000,1,1,1,1,0,0,0,1,1,0,0,20
3839294729,buddy_alloc,4,0x4807000,1,1,1,1,1,1,1,0,1,0,0,20
3840685646,buddy_free,7,0x450c000,1,1,1,0,0,0,0,1,1,0,0,20
3841156100,buddy_alloc,5,0x4817000,1,1,1,0,0,1,1,0,1,0,0,20
3842137051,buddy_alloc,0,0x4837000,0,1,1,0,0,1,1,0,1,0,0,20
3843445053,buddy_free,0,0x47cb000,1,1,1,0,0,1,1,0,1,0,0,20
3844185842,buddy_alloc,2,0x4838000,1,1,0,0,0,1,1,0,1,0,0,20
3845714132,buddy_alloc,5,0x483c000,1,1,0,0,0,0,1,0,1,0,0,20
3847132036,buddy_alloc,6,0x485c000,1,1,0,0,0,0,0,0,1,0,0,20
3849065439,buddy_alloc,0,0x489c000,0,1,0,0,0,0,0,0,1,0,0,20
3849235075,buddy_alloc,5,0x489d000,0,1,0,0,0,1,1,1,0,0,0,30
3850806597,buddy_alloc,5,0x48bd000,0,1,0,0,0,0,1,1,0,0,0,30
3850929453,buddy_alloc,3,0x48dd000,0,1,0,1,1,1,0,1,0,0,0,30
3851631923,buddy_alloc,6,0x48e5000,0,1,0,1,1,1,1,0,0,0,0,40
3852807372,buddy_alloc,1,0x4925000,0,0,0,1,1,1,1,0,0,0,0,40
3854159540,buddy_free,0,0x3e93000,1,0,0,1,1,1,1,0,0,0,0,40
3854491720,buddy_alloc,3,0x4927000,1,0,0,0,1,1,1,0,0,0,0,40
3855576057,buddy_free,3,0x447e000,1,0,0,1,1,1,1,0,0,0,0,40
3856156519,buddy_alloc,6,0x492f000,1,0,0,1,1,1,0,0,0,0,0,50
3856726721,buddy_free,6,0x448e000,1,0,0,0,0,0,1,0,0,0,0,40
3857573051,buddy_alloc,0,0x496f000,0,0,0,0,0,0,1,0,0,0,0,40
3859185731,buddy_free,7,0x492f000,0,0,0,0,0,0,0,1,0,0,0,30
3861065394,buddy_free,1,0x4389000,0,1,0,0,0,0,0,1,0,0,0,30
3861283237,buddy_alloc,5,0x4970000,0,1,0,0,0,1,1,0,0,0,0,40
3862381075,buddy_alloc,0,0x4990000,1,0,0,0,0,1,1,0,0,0,0,40
3862808436,buddy_alloc,2,0x4991000,1,0,1,1,1,0,1,0,0,0,0,40
3863004204,buddy_free,5,0x47cc000,1,0,1,1,1,1,1,0,0,0,0,40
3864671098,buddy_alloc,3,0x4995000,1,0,1,0,1,1,1,0,0,0,0,40
3864888504,buddy_alloc,5,0x499d000,1,0,1,0,1,0,1,0,0,0,0,40
3866218733,buddy_alloc,3,0x49bd000,1,0,1,1,0,0,1,0,0,0,0,40
3866640657,buddy_free,4,0x3f59000,1,0,0,0,1,0,1,0,0,0,0,40
3868255709,buddy_alloc,5,0x49c5000,1,0,0,0,1,1,0,0,0,0,0,50
3869722590,buddy_free,2,0x4772000,1,0,1,0,1,1,0,0,0,0,0,50
3871282623,buddy_alloc,5,0x49e5000,1,0,1,0,1,0,0,0,0,0,0,60
3872461445,buddy_alloc,1,0x4a05000,1,1,0,0,1,0,0,0,0,0,0,60
3874628150,buddy_free,5,0x457c000,1,1,0,0,1,1,0,0,0,0,0,50
3875068093,buddy_alloc,2,0x4a07000,1,1,1,1,0,1,0,0,0,0,0,50
3878337591,buddy_free,4,0x47a9000,1,1,1,1,1,1,0,0,0,0,0,50
3878972911,buddy_alloc,0,0x4a0b000,0,1,1,1,1,1,0,0,0,0,0,50
3879702609,buddy_free,6,0x499d000,0,1,1,1,1,0,1,0,0,0,0,40
3881219881,buddy_alloc,0,0x4a0c000,1,0,1,1,1,0,1,0,0,0,0,40
3881789351,buddy_free,5,0x43be000,1,0,1,0,0,1,1,0,0,0,0,40
3882970525,buddy_free,4,0x445b000,1,0,1,0,1,1,1,0,0,0,0,40
3883883910,buddy_alloc,6,0x4a0d000,1,0,1,0,1,1,0,0,0,0,0,50
3885348983,buddy_free,3,0x4508000,1,0,0,1,1,1,0,0,0,0,0,50
3886903407,buddy_alloc,0,0x4a4d000,0,0,0,1,1,1,0,0,0,0,0,50
3888361705,buddy_free,6,0x4745000,0,0,0,1,1,0,1,0,0,0,0,40
3889218635,buddy_free,5,0x49bd000,0,0,0,0,0,1,1,0,0,0,0,40
3891093913,buddy_alloc,4,0x4a4e000,0,0,0,0,1,0,1,0,0,0,0,40
3892743375,buddy_free,5,0x455c000,0,0,0,0,1,1,1,0,0,0,0,40
3893137311,buddy_free,2,0x4838000,0,0,1,0,1,1,1,0,0,0,0,40
3893865284,buddy_free,3,0x47f5000,0,0,1,1,1,1,1,0,0,0,0,40
3895302226,buddy_free,7,0x4514000,0,0,1,1,1,1,0,1,0,0,0,30
3896411988,buddy_free,6,0x46a0000,0,0,1,1,1,0,1,1,0,0,0,30
3897975027,buddy_alloc,1,0x4a5e000,0,1,0,1,1,0,1,1,0,0,0,30
3898215475,buddy_alloc,6,0x4a60000,0,1,0,1,1,0,0,1,0,0,0,30
3899173598,buddy_alloc,1,0x4aa0000,0,0,0,1,1,0,0,1,0,0,0,30
3900067553,buddy_alloc,0,0x4aa2000,1,1,1,0,1,0,0,1,0,0,0,30
3901070965,buddy_free,3,0x449e000,1,0,0,1,1,0,0,1,0,0,0,30
3901527372,buddy_free,1,0x429c000,0,1,0,1,1,0,0,1,0,0,0,30
3902662295,buddy_alloc,3,0x4aa3000,0,1,0,0,1,0,0,1,0,0,0,30
3903857540,buddy_free,3,0x4927000,0,1,0,1,1,0,0,1,0,0,0,30
3904528379,buddy_free,0,0x496f000,1,1,0,1,1,0,0,1,0,0,0,30
3905656915,buddy_alloc,1,0x4aab000,1,0,0,1,1,0,0,1,0,0,0,30
3906926200,buddy_alloc,1,0x4aad000,1,1,1,0,1,0,0,1,0,0,0,30
3907264208,buddy_alloc,4,0x4aaf000,1,1,1,0,0,0,0,1,0,0,0,30
3908313560,buddy_alloc,4,0x4abf000,1,1,1,0,1,1,1,0,0,0,0,40
3908721547,buddy_alloc,1,0x4acf000,1,0,1,0,1,1,1,0,0,0,0,40
3909332228,buddy_alloc,2,0x4ad1000,1,0,0,0,1,1,1,0,0,0,0,40
3909724496,buddy_free,1,0x4805000,0,1,0,0,1,1,1,0,0,0,0,40
3910079542,buddy_free,7,0x483c000,0,1,0,0,1,0,0,1,0,0,0,30
3910642726,buddy_free,5,0x40fe000,0,1,0,0,1,1,0,1,0,0,0,30
3910785115,buddy_free,2,0x4730000,0,1,1,0,1,1,0,1,0,0,0,30
3912011779,buddy_free,3,0x459c000,0,1,1,1,1,1,0,1,0,0,0,30
3913243151,buddy_alloc,6,0x4ad5000,0,1,1,1,1,1,1,0,0,0,0,40
3914727071,buddy_alloc,6,0x4b15000,0,1,1,1,1,1,0,0,0,0,0,50
3916592592,buddy_alloc,5,0x4b55000,0,1,1,1,1,0,0,0,0,0,0,60
3918485909,buddy_alloc,2,0x4b75000,0,1,0,1,1,0,0,0,0,0,0,60
3919648693,buddy_free,0,0x489c000,1,1,0,1,1,0,0,0,0,0,0,60
3920640205,buddy_free,5,0x47a1000,1,1,0,0,0,1,0,0,0,0,0,50
3922166040,buddy_free,3,0x4995000,1,1,0,1,0,1,0,0,0,0,0,50
3923141925,buddy_alloc,0,0x4b79000,0,1,0,1,0,1,0,0,0,0,0,50
3924476711,buddy_free,2,0x3f7f000,0,1,1,1,0,1,0,0,0,0,0,50
3924611747,buddy_free,4,0x4807000,0,1,1,1,1,1,0,0,0,0,0,50
3926132332,buddy_alloc,2,0x4b7a000,0,1,0,1,1,1,0,0,0,0,0,50
3927065611,buddy_free,0,0x46f5000,1,1,0,1,1,1,0,0,0,0,0,50
3928935660,buddy_alloc,0,0x4b7e000,0,1,0,1,1,1,0,0,0,0,0,50
3930933736,buddy_alloc,2,0x4b7f000,0,1,1,0,1,1,0,0,0,0,0,50
3932026262,buddy_alloc,5,0x4b83000,0,1,1,0,1,0,0,0,0,0,0,60
3934013313,buddy_alloc,4,0x4ba3000,0,1,1,0,0,0,0,0,0,0,0,80
3938054909,buddy_free,0,0x4990000,1,1,1,0,0,0,0,0,0,0,0,80
3940017766,buddy_free,3,0x43f7000,1,1,0,1,0,0,0,0,0,0,0,70
3941316957,buddy_alloc,0,0x4bb3000,0,1,0,1,0,0,0,0,0,0,0,70
3943103119,buddy_free,5,0x48bd000,0,1,0,1,0,1,0,0,0,0,0,50
